counter,id,ledger_close_time,base_amount,counter_amount,base_is_seller,price_n,price_d,trade_type
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276262106184388609-0,2026-09-07T21:57:26Z,0.0108467,0.0123795,True,2853271,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276262101889544193-2,2026-09-07T21:57:20Z,0.0275615,0.0314562,True,2853271,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276260310887809025-2,2026-09-07T21:18:25Z,0.0417353,0.0476330,True,17833,15625,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276260306593435649-0,2026-09-07T21:18:20Z,0.0115246,0.0131532,True,17833,15625,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276257862756786177-0,2026-09-07T20:25:18Z,0.1085256,0.1238622,True,1141317,1000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256913568755713-0,2026-09-07T20:04:37Z,0.0107622,0.0122832,True,11413191,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256827669716993-1,2026-09-07T20:02:43Z,0.0423380,0.0483213,True,2853299,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256767539834881-1,2026-09-07T20:01:25Z,0.0422507,0.0482216,True,2853299,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256630101008385-2,2026-09-07T19:58:23Z,0.0205702,0.0234772,True,11413201,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256428237484033-0,2026-09-07T19:54:00Z,0.0114699,0.0130909,True,5706603,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256157654855681-1,2026-09-07T19:48:07Z,0.0138350,0.0157902,True,11413211,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276256136179818497-1,2026-09-07T19:47:38Z,0.0264723,0.0302134,True,11413211,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276255753927790593-0,2026-09-07T19:39:17Z,0.0112281,0.0128149,True,11413221,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276255741042647041-1,2026-09-07T19:39:01Z,0.0539526,0.0615773,True,11413221,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276252876300021761-2,2026-09-07T18:36:44Z,0.0021833,0.0024803,False,24803,21833,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276251274276859905-2,2026-09-07T18:02:02Z,0.0004988,0.0005671,False,5671,4988,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276249238462586881-1,2026-09-07T17:17:50Z,0.0322296,0.0367849,True,11413363,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276249204103970817-1,2026-09-07T17:17:04Z,0.0080099,0.0091402,True,91402,80099,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276245686524928001-2,2026-09-07T16:00:43Z,0.0240056,0.0271263,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276245622099939329-2,2026-09-07T15:59:19Z,0.0643421,0.0727065,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276245437416206337-1,2026-09-07T15:55:18Z,0.0083468,0.0094318,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244973560123393-3,2026-09-07T15:45:14Z,0.0283124,0.0319930,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244934905229313-3,2026-09-07T15:44:24Z,0.0157765,0.0178274,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244930610663425-3,2026-09-07T15:44:19Z,0.0099033,0.0111907,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244887660814337-3,2026-09-07T15:43:23Z,0.0125360,0.0141656,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244857596784641-1,2026-09-07T15:42:43Z,0.0083567,0.0094430,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244857595637761-3,2026-09-07T15:42:43Z,0.0641015,0.0724347,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244853301190657-1,2026-09-07T15:42:38Z,0.0642390,0.0725900,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244754516787201-1,2026-09-07T15:40:31Z,0.0104288,0.0117845,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244720156565505-1,2026-09-07T15:39:46Z,0.0637008,0.0719819,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244715862163457-3,2026-09-07T15:39:41Z,0.0318560,0.0359972,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244715861667841-4,2026-09-07T15:39:41Z,0.0094348,0.0106613,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244694386810881-3,2026-09-07T15:39:13Z,0.0419677,0.0474235,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244672912048129-1,2026-09-07T15:38:45Z,0.0106377,0.0120206,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244625667928065-1,2026-09-07T15:37:45Z,0.0440450,0.0497708,False,5000000,4424779,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244621372186625-2,2026-09-07T15:37:39Z,0.0045113,0.0050977,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244432394850305-3,2026-09-07T15:33:34Z,0.0639725,0.0722889,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244432394072065-1,2026-09-07T15:33:34Z,0.0083919,0.0094828,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244398034931713-1,2026-09-07T15:32:49Z,0.0641596,0.0725003,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244303545901057-1,2026-09-07T15:30:47Z,0.0321570,0.0363374,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276244286365749249-3,2026-09-07T15:30:24Z,0.0091040,0.0102875,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243856868564993-2,2026-09-07T15:21:04Z,0.0265394,0.0299895,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243745199071233-1,2026-09-07T15:18:38Z,0.0168141,0.0189999,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243736610656257-2,2026-09-07T15:18:26Z,0.0321480,0.0363272,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243689364877313-3,2026-09-07T15:17:25Z,0.0117448,0.0132716,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243676479373313-1,2026-09-07T15:17:09Z,0.0573517,0.0648074,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243607760154625-3,2026-09-07T15:15:40Z,0.0651264,0.0735928,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243590581448705-3,2026-09-07T15:15:17Z,0.0090277,0.0102013,False,5000000,4424779,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243586285543425-1,2026-09-07T15:15:12Z,0.0168545,0.0190455,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243474615967745-1,2026-09-07T15:12:45Z,0.0104332,0.0117895,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243380127543297-1,2026-09-07T15:10:43Z,0.0372064,0.0420432,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243216918564865-1,2026-09-07T15:07:08Z,0.0253625,0.0286596,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243195443224577-3,2026-09-07T15:06:40Z,0.0736359,0.0832085,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276243092364500993-2,2026-09-07T15:04:25Z,0.0165670,0.0187207,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242843256430593-3,2026-09-07T14:59:01Z,0.0115778,0.0130829,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242654277713921-3,2026-09-07T14:54:52Z,0.0109262,0.0123466,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242637097930753-3,2026-09-07T14:54:29Z,0.0090677,0.0102465,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242482478632961-3,2026-09-07T14:51:07Z,0.0163547,0.0184808,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242181830946817-1,2026-09-07T14:44:36Z,0.0168876,0.0190829,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242173241094145-1,2026-09-07T14:44:25Z,0.1188374,0.1342862,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242117406449665-1,2026-09-07T14:43:12Z,0.0107307,0.0121256,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242010032062465-3,2026-09-07T14:40:52Z,0.0098447,0.0111245,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276242001442226177-1,2026-09-07T14:40:41Z,0.0105233,0.0118913,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276241816758685697-1,2026-09-07T14:36:43Z,0.0317986,0.0359324,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276241713679986689-4,2026-09-07T14:34:29Z,0.0045722,0.0051665,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276240841801887745-2,2026-09-07T14:15:27Z,0.0014596,0.0016521,False,16521,14596,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276239793829195777-1,2026-09-07T13:52:38Z,0.0010614,0.0012023,False,12023,10614,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276239793829085185-1,2026-09-07T13:52:38Z,0.0649655,0.0734110,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276239407282364417-1,2026-09-07T13:44:16Z,0.0010781,0.0012221,False,12221,10781,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276239166763950081-1,2026-09-07T13:39:04Z,0.0010502,0.0011913,False,11913,10502,liquidity_pool
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237637756329985-0,2026-09-07T13:05:58Z,0.0099368,0.0113415,True,89169,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237319927840769-1,2026-09-07T12:59:05Z,0.0427618,0.0488069,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237315633901569-1,2026-09-07T12:59:00Z,0.0427620,0.0488071,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237251209166849-1,2026-09-07T12:57:36Z,0.0656631,0.0749456,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237238323482625-1,2026-09-07T12:57:20Z,0.0649576,0.0741403,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237229734330369-1,2026-09-07T12:57:08Z,0.0652348,0.0744567,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237203964551169-4,2026-09-07T12:56:34Z,0.1118356,0.1276452,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237203964235777-4,2026-09-07T12:56:34Z,0.0433557,0.0494847,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237178194640897-1,2026-09-07T12:56:00Z,0.0428842,0.0489466,True,5706821,5000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237006396022785-1,2026-09-07T12:52:16Z,0.0327800,0.0374140,True,11413647,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276237002100600833-1,2026-09-07T12:52:10Z,0.0170559,0.0194671,True,11413647,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276236826007351298-1,2026-09-07T12:48:22Z,0.0146578,0.0167299,True,11413647,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276236757287096321-1,2026-09-07T12:46:53Z,0.0170385,0.0194472,True,2853413,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276236667093536769-1,2026-09-07T12:44:56Z,0.0658236,0.0751288,True,2853413,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276236662797811713-1,2026-09-07T12:44:50Z,0.0851052,0.0971362,True,2853413,2500000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235932653826049-1,2026-09-07T12:29:03Z,0.0651270,0.0743339,True,1426709,1250000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235915474968577-1,2026-09-07T12:28:40Z,0.0408807,0.0466600,True,1426709,1250000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235795215491073-1,2026-09-07T12:26:04Z,0.0647616,0.0739168,True,11413677,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235790919671809-1,2026-09-07T12:25:59Z,0.0849336,0.0969405,True,11413677,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235756561113089-1,2026-09-07T12:25:14Z,0.0423790,0.0483701,True,11413677,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235726495477761-1,2026-09-07T12:24:35Z,0.0169342,0.0193282,True,11413677,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235653480906753-1,2026-09-07T12:22:58Z,0.0422902,0.0482688,True,11413683,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235632006565889-1,2026-09-07T12:22:30Z,0.0423121,0.0482937,True,11413683,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235189624197121-1,2026-09-07T12:12:56Z,0.0422058,0.0481725,True,11413693,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276235116609794049-1,2026-09-07T12:11:22Z,0.0421840,0.0481476,True,11413693,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276231229664317441-1,2026-09-07T10:47:22Z,0.0252252,0.0287916,True,1426723,1250000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276230731448262657-0,2026-09-07T10:36:38Z,16.0631240,18.1513349,False,11300003,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276230619779264513-0,2026-09-07T10:34:14Z,15.0813700,17.0432270,False,706303,625000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276230332016427009-1,2026-09-07T10:28:02Z,0.0167672,0.0191378,True,11413809,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276230332016324609-1,2026-09-07T10:28:02Z,0.0106803,0.0121903,True,11413809,10000000,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287116-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287115-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287114-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287113-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287112-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287111-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287110-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834287105-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209334-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209333-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209332-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209331-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209330-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209329-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209328-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209327-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209326-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209325-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209324-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209323-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209322-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209321-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209320-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209319-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209318-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209317-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209316-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
USDC:GA5ZSEJYB37JRC5AVCIA5MOP4RHTM335X2KGX3IHOJAPP5RE34K4KZVN,276227329834209315-1,2026-09-07T09:23:09Z,0.0003555,0.0004058,True,89171,78125,orderbook
